Date,Illnesses
01/06/2018,26
01/12/2017,16
01/12/2016,5
01/05/2017,12
01/02/2017,3
01/05/2013,6
01/01/2014,44
01/06/2018,15
01/06/2018,2
01/06/2018,4
01/04/2018,25
01/04/2018,9
01/05/2018,6
01/06/2018,133
01/06/2018,59
01/03/2018,14
01/05/2018,4
01/07/2017,27
01/06/2018,6
01/05/2018,3
01/05/2018,4
01/06/2018,10
01/06/2018,3
01/06/2018,3
01/06/2018,5
01/06/2018,6
01/05/2018,17
01/05/2018,5
01/06/2018,23
01/06/2018,3
01/06/2018,16
01/05/2018,3
01/06/2018,2
01/03/2018,5
01/06/2018,3
01/06/2018,9
01/06/2018,4
01/06/2018,2
01/06/2018,3
01/06/2018,4
01/06/2018,10
01/06/2018,4
01/06/2018,54
01/07/2018,4
01/06/2018,21
01/07/2018,3
01/06/2018,2
01/05/2018,10
01/05/2018,2
01/07/2018,4
01/06/2018,6
01/05/2018,5
01/05/2018,8
01/03/2018,3
01/07/2018,2
01/06/2018,5
01/06/2018,2
01/05/2018,6
01/04/2018,22
01/07/2018,35
01/06/2018,3
01/07/2018,4
01/03/2018,31
01/06/2018,8
01/04/2018,3
01/04/2018,5
01/06/2018,32
01/07/2018,3
01/03/2018,10
01/03/2018,45
01/04/2018,9
01/07/2018,3
01/05/2018,5
01/07/2018,38
01/07/2018,15
01/07/2018,10
01/05/2018,2
01/06/2018,4
01/07/2018,3
01/03/2018,2
01/04/2018,77
01/11/2017,45
01/07/2018,2
01/07/2018,6
01/07/2018,109
01/07/2018,2
01/07/2018,3
01/07/2018,2
01/07/2018,4
01/06/2018,2
01/07/2018,29
01/04/2018,5
01/04/2018,51
01/07/2018,2
01/07/2018,4
01/07/2018,647
01/01/2018,3
01/05/2018,34
01/05/2018,17
01/01/2017,199
01/07/2018,2
01/03/2018,3
01/08/2018,2
01/07/2018,2
01/05/2018,9
01/06/2018,2
01/07/2018,2
01/07/2018,3
01/07/2018,6
01/07/2018,2
01/07/2018,3
01/08/2018,13
01/07/2018,32
01/08/2018,141
01/06/2018,132
01/06/2018,2
01/05/2018,6
01/06/2018,2
01/05/2018,9
01/07/2018,2
01/08/2018,2
01/04/2018,2
01/05/2018,2
01/08/2018,3
01/04/2017,10
01/12/2017,4
01/07/2018,3
01/07/2018,117
01/08/2018,45
01/07/2018,6
01/02/2018,79
01/08/2018,12
01/08/2018,17
01/07/2018,13
01/08/2018,2
01/07/2018,4
01/05/2018,12
01/08/2018,2
01/08/2018,18
01/07/2018,21
01/08/2018,68
01/08/2018,3
01/08/2018,112
01/08/2018,8
01/07/2018,21
01/08/2018,10
01/08/2017,7
01/08/2018,5
01/07/2018,24
01/08/2018,7
01/03/2018,2
01/08/2018,23
01/08/2018,4
01/06/2018,6
01/06/2018,7
01/07/2018,2
01/08/2018,12
01/12/2017,62
01/03/2018,2
01/02/2018,2
01/04/2018,2
01/04/2018,4
01/06/2018,19
01/04/2018,2
01/05/2018,2
01/05/2018,2
01/04/2018,10
01/08/2018,28
01/05/2018,15
01/08/2018,4
01/08/2018,13
01/07/2018,70
01/04/2018,94
01/08/2018,12
01/08/2018,7
01/08/2018,5
01/09/2018,8
01/08/2018,4
01/05/2018,6
01/06/2018,103
01/07/2018,72
01/09/2018,7
01/08/2018,2
01/09/2018,4
01/09/2018,4
01/05/2018,5
01/07/2018,12
01/09/2018,6
01/09/2018,20
01/01/2018,30
01/04/2018,8
01/05/2018,4
01/03/2018,239
01/09/2018,2
01/07/2018,5
01/08/2018,30
01/06/2018,26
01/09/2018,3
01/09/2018,35
01/06/2018,6
01/09/2018,18
01/09/2018,3
01/08/2018,2
01/06/2018,2
01/09/2018,6
01/06/2018,10
01/08/2018,13
01/09/2018,7
01/08/2018,7
01/08/2018,15
01/09/2018,8
01/08/2018,3
01/08/2018,2
01/09/2018,3
01/09/2018,2
01/09/2018,6
01/09/2018,2
01/09/2018,2
01/08/2018,4
01/06/2018,8
01/09/2018,34
01/08/2018,10
01/09/2018,35
01/10/2018,41
01/07/2018,3
01/09/2018,251
01/09/2018,5
01/08/2018,15
01/08/2018,47
01/04/2018,8
01/05/2017,10
01/06/2018,23
01/07/2018,31
01/06/2018,2
01/09/2018,11
01/09/2018,27
01/03/2018,136
01/09/2018,13
01/04/2018,4
01/10/2018,4
01/07/2018,11
01/09/2018,5
01/10/2018,11
01/10/2018,47
01/10/2018,12
01/10/2018,20
01/10/2018,3
01/08/2018,64
01/09/2018,13
01/10/2018,6
01/10/2018,3
01/09/2018,41
01/10/2018,9
01/09/2018,5
01/10/2018,3
01/09/2018,3
01/10/2018,4
01/09/2018,4
01/07/2018,2
01/08/2018,65
01/08/2018,2
01/09/2018,2
01/10/2018,2
01/09/2018,8
01/08/2018,389
01/08/2018,9
01/08/2018,2
01/10/2018,3
01/08/2018,3
01/09/2018,5
01/09/2018,33
01/10/2018,17
01/08/2018,3
01/10/2018,6
01/05/2018,85
01/10/2018,4
01/10/2018,15
01/10/2018,5
01/10/2018,4
01/05/2018,45
01/05/2018,18
01/10/2018,20
01/06/2018,16
01/10/2018,2
01/01/2018,26
01/08/2018,7
01/10/2018,3
01/09/2018,2
01/06/2018,23
01/10/2018,4
01/10/2018,293
01/10/2018,31
01/08/2018,39
01/10/2018,3
01/11/2018,11
01/10/2018,14
01/10/2018,5
01/10/2018,2
01/10/2018,2
01/10/2018,2
01/07/2018,6
01/09/2018,14
01/05/2018,22
01/11/2018,3
01/08/2018,2
01/11/2018,16
01/11/2018,11
01/08/2018,2
01/11/2018,5
01/08/2018,3
01/03/2018,41
01/10/2018,2
01/11/2018,42
01/10/2018,2
01/09/2018,2
01/09/2018,6
01/05/2018,5
01/05/2018,45
01/06/2018,4
01/11/2018,2
01/11/2018,2
01/11/2018,11
01/10/2018,2
01/11/2014,65
01/10/2018,24
01/04/2018,258
01/09/2018,20
01/09/2018,3
01/11/2018,28
01/11/2018,9
01/11/2018,8
01/06/2018,2
01/11/2018,4
01/11/2018,5
01/11/2018,2
01/11/2018,12
01/08/2018,4
01/11/2018,690
01/12/2018,11
01/12/2018,7
01/11/2018,53
01/11/2018,3
01/11/2018,15
01/11/2018,23
01/11/2018,3
01/11/2018,39
01/09/2018,9
01/12/2018,4
01/07/2018,3
01/10/2018,2
01/12/2018,5
01/12/2018,18
01/06/2018,2
01/12/2018,5
01/06/2018,3
01/10/2018,2
01/06/2018,3
01/06/2018,13
01/12/2018,15
01/07/2018,7
01/03/2018,115
01/05/2018,4
01/11/2018,2
01/11/2018,5
01/08/2018,117
01/08/2018,3
01/10/2018,3
01/11/2018,2
01/12/2018,9
01/11/2018,3
01/10/2018,4
01/05/2018,2
01/06/2018,52
01/09/2018,2
01/09/2018,12
01/12/2018,6
01/12/2018,5
01/10/2018,2
01/11/2018,26
01/06/2018,4
01/11/2018,4
01/12/2018,4
01/12/2018,280
01/11/2018,10
01/12/2018,16
01/12/2018,64
01/11/2018,3
01/12/2018,23
01/08/2018,3
01/12/2018,2
01/12/2018,25
01/12/2018,2
01/09/2018,2
01/10/2018,8
01/07/2018,18
01/11/2018,5
01/07/2018,6
01/12/2018,16
01/08/2018,17
01/11/2018,6
01/12/2018,26
01/12/2018,8
01/12/2018,15
01/12/2018,11
01/12/2018,14
01/12/2018,20
01/11/2018,12
01/04/2018,2
01/07/2018,2
01/08/2018,2
01/10/2018,3
01/08/2018,3
01/12/2018,12
01/08/2018,5
01/12/2018,29
01/12/2018,8
01/12/2018,39
01/04/2018,3
01/06/2018,17
01/04/2018,12
01/09/2018,7
01/12/2018,15
01/11/2018,6
01/12/2018,16
01/07/2018,21
01/12/2018,18
01/12/2018,17
01/10/2018,3
01/12/2018,82
01/12/2018,3
01/12/2018,15
01/12/2018,4
01/12/2018,7
01/10/2018,34
01/12/2018,9
01/12/2018,4
01/12/2018,5
01/12/2018,4
01/12/2018,4
01/11/2018,17
01/01/2019,4
01/12/2018,7
01/11/2018,5
01/12/2018,3
01/02/2018,8
01/11/2018,14
01/04/2018,7
01/10/2018,18
01/11/2018,10
01/11/2018,5
01/11/2018,24
01/12/2018,6
01/12/2018,69
01/12/2018,4
01/02/2018,161
01/10/2018,7
01/09/2018,5
01/08/2018,2
01/01/2019,5
01/12/2018,3
01/04/2018,2
01/12/2018,12
01/12/2018,2
01/11/2018,2
01/07/2018,4
01/01/2019,4
01/12/2018,3
01/01/2019,4
01/01/2019,4
01/11/2018,2
01/05/2018,559
01/06/2018,7
01/12/2018,3
01/01/2019,3
01/01/2019,8
01/07/2018,6
01/01/2019,4
01/01/2019,11
01/07/2018,161
01/11/2016,36
01/01/2019,9
01/11/2018,31
01/06/2017,4
01/01/2019,7
01/01/2019,3
01/12/2018,2
01/12/2018,2
01/09/2018,6
01/01/2019,7
01/01/2019,33
01/01/2019,13
01/01/2019,24
01/01/2019,13
01/12/2018,23
01/01/2019,12
01/11/2018,2
01/01/2019,6
01/06/2018,7
01/07/2018,7
01/07/2018,3
01/02/2018,3
01/08/2018,3
01/08/2018,7
01/09/2018,6
01/09/2018,6
01/02/2019,13
01/07/2018,2
01/12/2018,6
01/07/2018,3
01/06/2018,6
01/05/2018,4
01/07/2018,2
01/07/2018,8
01/01/2019,2
01/12/2018,8
01/12/2018,4
01/12/2018,7
01/11/2018,4
01/01/2019,3
01/04/2018,2
01/12/2018,4
01/01/2019,11
01/12/2018,4
01/12/2018,2
01/03/2019,2
01/08/2018,12
01/10/2018,25
01/05/2018,119
01/01/2019,8
01/10/2018,62
01/01/2019,2
01/02/2019,17
01/06/2018,32
01/08/2018,2
01/11/2018,5
01/11/2012,5
01/06/2018,3
01/07/2018,4
01/01/2019,2
01/01/2019,11
01/12/2018,59
01/07/2018,5
01/02/2018,2
01/03/2018,5
01/03/2018,2
01/01/2018,7
01/03/2017,4
01/06/2017,3
01/06/2017,5
01/01/2018,5
01/03/2018,5
01/05/2018,4
01/12/2017,5
01/02/2018,2
01/06/2018,17
01/04/2018,9
01/01/2018,4
01/02/2018,2
01/01/2018,4
01/02/2018,3
01/04/2018,21
01/05/2018,2
01/05/2018,3
01/04/2018,4
01/03/2018,2
01/06/2018,2
01/05/2018,2
01/04/2018,17
01/05/2018,4
01/09/2018,8
01/11/2018,3
01/12/2018,31
01/12/2018,2
01/01/2019,4
01/01/2019,4
01/12/2018,2
01/01/2019,10
01/07/2018,4
01/07/2018,2
01/07/2018,3
01/06/2018,4
01/02/2019,4
01/02/2019,10
01/10/2018,3
01/05/2018,3
01/01/2018,6
01/05/2018,27
01/08/2018,2
01/12/2018,2
01/02/2018,13
01/07/2018,6
01/09/2018,15
01/09/2017,19
01/06/2018,3
01/01/2018,35
01/02/2019,3
01/12/2018,2
01/07/2018,55
01/07/2018,3
01/02/2019,12
01/02/2019,6
01/11/2018,44
01/02/2019,4
01/01/2019,11
01/02/2019,10
01/02/2019,5
01/02/2019,3
01/10/2018,19
01/02/2019,26
01/02/2019,13
01/02/2019,4
01/02/2019,6
01/01/2019,14
01/02/2019,9
01/11/2018,7
01/02/2019,18
01/02/2019,3
01/09/2018,12
01/09/2018,18
01/01/2019,23
01/08/2018,7
01/02/2019,45
01/12/2018,2
01/12/2018,3
01/12/2018,2
01/07/2018,149
01/02/2019,2
01/07/2018,3
01/06/2018,2
01/07/2018,2
01/08/2018,2
01/12/2018,4
01/09/2018,2
01/07/2018,2
01/06/2018,2
01/08/2018,3
01/07/2018,3
01/02/2019,20
01/02/2019,8
01/01/2019,2
01/02/2019,14
01/03/2019,5
01/07/2018,6
01/07/2018,8
01/07/2018,3
01/07/2018,2
01/07/2018,2
01/08/2018,2
01/11/2018,21
01/12/2018,23
01/12/2018,15
01/03/2019,6
01/03/2019,15
01/01/2018,129
01/03/2019,6
01/02/2019,5
01/04/2018,6
01/03/2019,10
01/02/2019,6
01/02/2019,4
01/02/2018,17
01/12/2018,15
01/06/2018,60
01/12/2018,5
01/01/2019,3
01/03/2019,8
01/02/2019,24
01/06/2017,33
01/03/2018,26
01/11/2018,2
01/09/2018,18
01/05/2018,30
01/03/2018,16
01/01/2018,2
01/02/2018,7
01/04/2018,11
01/03/2018,3
01/05/2018,6
01/01/2018,2
01/12/2017,6
01/04/2018,3
01/07/2018,18
01/08/2018,2
01/09/2018,2
01/12/2018,2
01/11/2018,2
01/10/2018,2
01/11/2018,2
01/07/2018,9
01/10/2018,17
01/05/2018,3
01/04/2018,4
01/08/2018,2
01/09/2018,7
01/11/2016,7
01/05/2018,5
01/09/2018,21
01/05/2018,6
01/08/2018,8
01/12/2016,13
01/02/2019,3
01/02/2019,20
01/02/2019,11
01/03/2018,9
01/02/2018,3
01/09/2018,6
01/05/2018,4
01/05/2018,69
01/04/2018,7
01/06/2018,21
01/06/2018,2
01/02/2018,49
01/02/2019,18
01/09/2018,7
01/03/2019,18
01/02/2019,3
01/01/2019,8
01/06/2018,7
01/03/2019,7
01/03/2019,8
01/12/2018,5
01/02/2019,41
01/04/2018,29
01/11/2018,18
01/02/2019,26
01/02/2019,22
01/02/2019,68
01/09/2018,4
01/11/2018,28
01/05/2018,61
01/08/2018,8
01/03/2019,28
01/09/2018,19
01/03/2019,2
01/03/2019,8
01/01/2019,5
01/01/2019,8
01/02/2019,11
01/02/2019,5
01/03/2019,11
01/03/2019,5
01/12/2018,3
01/09/2018,4
01/03/2019,3
01/04/2018,2
01/03/2019,53
01/07/2018,5
01/03/2018,11
01/04/2018,3
01/03/2019,20
01/11/2018,3
01/03/2019,11
01/03/2019,6
01/06/2015,3
01/06/2018,12
01/03/2019,22
01/03/2019,3
01/12/2018,106
01/11/2018,15
01/06/2018,5
01/09/2018,7
01/03/2019,10
01/03/2019,2
01/10/2018,17
01/03/2019,5
01/02/2019,4
01/06/2018,51
01/05/2018,267
01/04/2018,21
01/11/2018,7
01/08/2018,15
01/03/2018,14
01/02/2019,11
01/02/2018,2
01/03/2019,40
01/03/2019,11
01/05/2018,19
01/08/2018,6
01/01/2019,6
01/10/2018,2
01/03/2019,16
01/04/2019,3
01/03/2019,16
01/03/2019,3
01/03/2019,2
01/03/2019,4
01/02/2019,2
01/03/2019,2
01/03/2019,2
01/03/2019,7
01/03/2019,3
01/03/2019,3
01/12/2018,44
01/08/2018,16
01/09/2018,16
01/07/2018,3
01/02/2019,7
01/02/2019,7
01/01/2019,4
01/02/2019,4
01/03/2019,2
01/03/2019,4
01/09/2011,41
01/04/2019,14
01/03/2019,2
01/04/2019,2
01/03/2019,36
01/04/2019,9
01/03/2019,148
01/04/2019,34
01/04/2019,17
01/01/2019,11
01/04/2019,6
01/08/2018,8
01/03/2019,5
01/12/2018,24
01/12/2018,23
01/01/2019,3
01/10/2018,12
01/03/2019,36
01/02/2019,2
01/03/2019,7
01/03/2019,9
01/08/2014,18
01/09/2018,9
01/12/2018,5
01/12/2018,65
01/03/2019,6
01/04/2019,9
01/03/2019,4
01/03/2019,3
01/04/2019,43
01/04/2019,3
01/04/2019,10
01/04/2018,13
01/04/2019,2
01/04/2019,4
01/04/2019,17
01/03/2019,7
01/04/2019,4
01/03/2019,4
01/07/2018,8
01/06/2018,3
01/08/2018,9
01/02/2019,3
01/12/2018,2
01/02/2019,5
01/01/2019,4
01/01/2019,3
01/02/2019,8
01/03/2019,2
01/01/2019,14
01/10/2018,7
01/11/2017,358
01/03/2019,2
01/03/2019,3
01/09/2017,25
01/08/2018,436
01/04/2019,3
01/01/2019,4
01/04/2019,40
01/07/2018,2
01/04/2018,19
01/01/2018,22
01/04/2018,54
01/02/2019,2
01/04/2019,7
01/07/2018,2
01/08/2016,3
01/01/2019,3
01/01/2019,4
01/11/2018,11
01/12/2018,4
01/12/2018,3
01/06/2018,14
01/12/2018,2
01/09/2018,7
01/12/2018,7
01/03/2019,6
01/04/2019,2
01/04/2019,8
01/02/2019,2
01/08/2018,4
01/06/2018,21
01/10/2018,75
01/12/2018,20
01/03/2018,85
01/07/2018,4
01/04/2018,7
01/08/2018,2
01/05/2018,30
01/04/2018,22
01/04/2019,2
01/02/2019,4
01/03/2019,8
01/03/2019,21
01/04/2019,8
01/04/2019,24
01/07/2018,4
01/05/2019,20
01/06/2018,56
01/05/2018,2
01/07/2018,2
01/06/2018,2
01/03/2019,5
01/06/2018,2
01/03/2018,500
01/07/2018,3
01/04/2019,2
01/09/2018,3
01/05/2018,2
01/05/2019,21
01/07/2018,6
01/05/2019,80
01/05/2019,6
01/05/2019,25
01/05/2019,2
01/04/2019,2
01/01/2018,2
01/02/2018,3
01/04/2018,2
01/04/2018,2
01/01/2019,16
01/05/2019,33
01/06/2018,3
01/09/2018,3
01/05/2019,6
01/09/2018,2
01/11/2018,13
01/06/2018,6
01/05/2019,30
01/01/2019,2
01/04/2019,14
01/04/2019,30
01/01/2019,28
01/01/2019,4
01/01/2019,15
01/05/2019,3
01/10/2018,2
01/05/2019,11
01/10/2018,2
01/04/2019,17
01/05/2019,17
01/04/2019,5
01/05/2019,4
01/12/2018,11
01/05/2019,16
01/05/2019,13
01/05/2019,58
01/05/2019,5
01/04/2019,2
01/03/2019,9
01/05/2019,4
01/05/2019,17
01/05/2019,7
01/05/2018,56
01/05/2019,4
01/04/2019,4
01/05/2019,55
01/05/2019,3
01/06/2019,3
01/04/2019,22
01/02/2019,10
01/05/2019,6
01/04/2019,16
01/05/2019,5
01/02/2018,2
01/04/2019,4
01/03/2018,2
01/04/2019,11
01/06/2019,4
01/06/2017,5
01/06/2019,3
01/05/2019,4
01/11/2018,3
01/03/2019,23
01/06/2019,48
01/06/2019,10
01/01/2018,19
01/06/2018,16
01/05/2019,8
01/09/2018,8
01/05/2019,3
01/05/2019,13
01/06/2019,6
01/03/2019,4
01/05/2019,6
01/03/2019,5
01/05/2019,4
01/06/2019,2
01/05/2019,3
01/06/2019,5
01/06/2019,7
01/06/2019,7
01/06/2019,2
01/06/2019,5
01/12/2018,10
01/08/2018,11
01/04/2018,3
01/06/2018,2
01/03/2019,2
01/03/2019,3
01/05/2019,2
01/08/2018,3
01/12/2018,20
01/01/2019,2
01/02/2019,18
01/01/2017,3
01/06/2017,38
01/04/2018,4
01/06/2018,3
01/08/2018,15
01/06/2019,17
01/06/2019,4
01/06/2019,11
01/04/2019,2
01/06/2019,29
01/09/2018,7
01/06/2019,2
01/05/2017,3
01/12/2017,23
01/11/2017,5
01/04/2017,18
01/03/2018,100
01/04/2018,22
01/06/2019,19
01/04/2019,7
01/04/2019,2
01/06/2019,4
01/11/2018,109
01/06/2019,3
01/03/2019,6
01/04/2019,2
01/06/2019,2
01/12/2018,7
01/12/2018,16
01/04/2019,2
01/06/2019,3
01/04/2019,5
01/06/2018,7
01/06/2019,12
01/06/2019,6
01/06/2019,2
01/06/2019,153
01/06/2019,35
01/06/2019,36
01/06/2019,26
01/06/2019,6
01/03/2019,4
01/06/2019,6
01/07/2019,5
01/06/2019,2
01/04/2019,3
01/06/2019,2
01/06/2019,29
01/04/2019,13
01/08/2016,10
01/12/2018,209
01/05/2019,65
01/04/2016,6
01/06/2019,4
01/07/2019,2
01/03/2019,10
01/06/2019,2
01/05/2018,7
01/06/2019,11
01/07/2019,11
01/04/2019,2
01/07/2019,19
01/05/2019,12
01/07/2019,43
01/07/2019,7
01/07/2019,58
01/07/2019,7
01/07/2019,5
01/01/2019,4
01/07/2019,2
01/07/2019,2
01/06/2019,10
01/10/2018,22
01/10/2018,2
01/02/2019,17
01/03/2019,3
01/03/2019,2
01/03/2019,5
01/04/2019,5
01/09/2018,7
01/10/2018,40
01/06/2019,109
01/07/2019,2
01/06/2019,8
01/06/2019,2
01/11/2018,25
01/07/2019,4
01/06/2019,4
01/05/2019,29
01/05/2019,3
01/06/2019,3
01/06/2019,9
01/07/2019,3
01/07/2019,2
01/07/2019,13
01/04/2019,5
01/07/2019,3
01/06/2019,13
01/08/2019,14
01/12/2018,21
01/04/2019,167
01/08/2019,21
01/08/2019,225
01/07/2019,11
01/06/2019,4
01/07/2019,5
01/03/2019,2
01/06/2019,11
01/05/2019,16
01/06/2019,65
01/06/2019,2
01/07/2019,2
01/06/2019,32
01/01/2019,7
01/01/2019,7
01/01/2019,5
01/07/2019,4
01/08/2019,2
01/05/2019,11
01/05/2019,5
01/06/2019,6
01/07/2018,11
01/07/2018,19
01/11/2018,5
01/11/2018,18
01/08/2019,3
01/12/2018,3
01/11/2018,18
01/07/2017,5
01/08/2019,2
01/08/2019,4
01/07/2019,4
01/08/2019,7
01/07/2019,11
01/05/2019,18
01/08/2019,5
01/07/2019,9
01/04/2019,54
01/06/2019,11
01/07/2019,6
01/08/2019,19
01/01/2019,12
01/02/2019,4
01/06/2019,21
01/08/2019,21
01/06/2019,39
01/04/2019,3
01/07/2019,116
01/08/2019,5
01/08/2019,5
01/06/2019,40
01/08/2019,5
01/08/2019,5
01/06/2018,51
01/07/2019,2
01/06/2019,9
01/08/2019,6
01/07/2019,3
01/08/2019,12
01/09/2019,7
01/09/2019,5
01/09/2019,11
01/09/2019,4
01/06/2019,4
01/08/2019,2
01/08/2019,7
01/07/2019,3
01/06/2019,30
01/05/2019,14
01/07/2019,35
01/06/2019,13
01/06/2019,92
01/07/2019,14
01/06/2019,7
01/07/2019,2
01/05/2019,9
01/08/2019,3
01/06/2019,20
01/08/2019,26
01/08/2019,18
01/06/2019,3
01/09/2019,2
01/08/2019,10
01/07/2019,3
01/08/2019,5
01/08/2019,2
01/08/2019,4
01/09/2019,2
01/08/2019,4
01/03/2018,19
01/06/2019,26
01/03/2019,33
01/09/2019,2
01/09/2019,3
01/09/2019,5
01/06/2019,2
01/05/2019,11
01/09/2019,6
01/11/2017,4
01/09/2019,5
01/08/2019,4
01/09/2019,18
01/09/2019,2
01/07/2019,4
01/09/2019,39
01/09/2019,25
01/05/2019,6
01/08/2019,3
01/09/2019,2
01/06/2019,3
01/06/2019,10
01/08/2019,9
01/09/2019,11
01/09/2019,14
01/07/2019,6
01/09/2019,13
01/08/2019,5
01/04/2019,13
01/09/2019,40
01/09/2019,2
01/09/2019,8
01/09/2019,4
01/11/2018,9
01/07/2019,7
01/08/2019,3
01/06/2019,11
01/09/2019,3
01/08/2019,6
01/09/2019,6
01/09/2019,2
01/08/2019,10
01/02/2019,85
01/10/2019,2
01/08/2019,10
01/09/2019,15
01/09/2019,14
01/09/2019,17
01/09/2019,6
01/09/2019,47
01/09/2019,7
01/09/2019,3
01/05/2018,221
01/10/2019,2
01/01/2019,4
01/05/2019,23
01/07/2019,3
01/10/2019,2
01/08/2019,4
01/08/2019,4
01/10/2019,2
01/10/2019,10
01/10/2019,21
01/09/2019,5
01/05/2019,107
01/05/2018,13
01/04/2019,2
01/09/2019,4
01/09/2019,4
01/10/2019,7
01/08/2019,4
01/10/2018,29
01/09/2019,2
01/08/2019,2
01/08/2019,2
01/09/2019,2
01/09/2019,30
01/05/2019,44
01/10/2019,3
01/10/2019,2
01/10/2019,3
01/09/2019,3
01/10/2019,2
01/05/2019,5
01/01/2019,11
01/04/2019,8
01/09/2019,29
01/10/2019,16
01/05/2019,22
01/08/2019,24
01/11/2019,37
01/10/2019,38
01/10/2019,18
01/10/2019,65
01/11/2019,10
01/10/2019,2
01/10/2019,14
01/09/2019,7
01/10/2019,2
01/11/2019,16
01/10/2019,35
01/10/2019,6
01/11/2019,4
01/11/2019,48
01/10/2019,6
01/03/2019,32
01/08/2019,2
01/11/2019,5
01/11/2019,2
01/05/2019,21
01/07/2019,2
01/09/2019,4
01/11/2019,12
01/11/2019,30
01/07/2019,30
01/11/2019,9
01/11/2019,26
01/11/2019,2
01/11/2019,11
01/10/2019,10
01/10/2019,10
01/08/2019,20
01/11/2019,4
01/10/2019,12
01/11/2019,2
01/09/2019,4
01/07/2019,23
01/05/2019,28
01/10/2019,17
01/12/2019,35
01/11/2019,27
01/02/2019,3
01/04/2019,23
01/03/2019,4
01/04/2019,42
01/05/2019,8
01/05/2019,49
01/06/2019,12
01/08/2019,5
01/11/2019,15
01/10/2019,10
01/01/2019,5
01/07/2019,2
01/12/2019,17
01/05/2019,10
01/11/2019,8
01/11/2019,4
01/11/2019,3
01/12/2019,15
01/12/2019,3
01/12/2019,5
01/11/2019,60
01/05/2019,52
01/11/2019,38
01/12/2018,22
01/05/2019,72
01/11/2019,4
01/08/2019,10
01/05/2019,4
01/10/2019,13
01/10/2019,15
01/10/2019,2
01/12/2019,8
01/07/2019,6
01/12/2019,12
01/12/2019,14
01/09/2019,18
01/06/2019,28
01/06/2019,10
01/11/2019,15
01/12/2019,5
01/12/2019,5
01/12/2019,9
01/05/2019,4
01/12/2019,23
01/12/2019,3
01/11/2019,8
01/12/2019,39
01/06/2019,2
01/06/2019,3
01/12/2019,6
01/01/2019,29
01/08/2019,45
01/12/2019,16
01/12/2019,4
01/12/2019,5
01/03/2019,9
01/09/2019,25
01/05/2019,59
01/12/2019,7
01/12/2019,5
01/08/2019,13
01/08/2019,23
01/12/2019,13
01/10/2019,6
01/06/2019,10
01/12/2019,21
01/01/2020,7
01/12/2019,16
01/01/2020,9
01/11/2019,4
01/05/2019,4
01/12/2019,14
01/11/2019,2
01/01/2020,3
01/05/2019,9
01/11/2019,18
01/08/2019,13
01/07/2019,10
01/01/2020,8
01/11/2019,23
01/10/2019,5
01/01/2020,10
01/08/2019,2
01/10/2019,10
01/12/2019,5
01/10/2019,7
01/07/2019,2
01/08/2019,3
01/12/2019,2
01/01/2020,13
01/01/2020,66
01/06/2019,16
01/08/2019,25
01/09/2019,3
01/01/2020,13
01/12/2019,2
01/11/2019,7
01/06/2019,17
01/08/2019,44
01/01/2020,5
01/10/2019,2
01/01/2020,7
01/12/2019,5
01/11/2019,8
01/12/2019,3
01/09/2019,4
01/11/2019,6
01/01/2020,2
01/01/2020,2
01/12/2019,5
01/01/2020,32
01/01/2020,7
01/01/2020,11
01/01/2020,2
01/01/2020,18
01/01/2020,4
01/08/2019,50
01/01/2020,19
01/12/2019,7
01/07/2018,24
01/01/2020,18
01/08/2019,5
01/01/2020,3
01/11/2019,4
01/01/2019,5
01/12/2019,6
01/08/2019,4
01/03/2019,5
01/04/2019,7
01/04/2019,3
01/12/2019,2
01/05/2019,4
01/05/2019,2
01/10/2019,2
01/05/2019,10
01/10/2019,14
01/11/2019,21
01/08/2019,27
01/08/2019,5
01/02/2020,3
01/12/2019,21
01/01/2020,6
01/06/2019,39
01/08/2019,7
01/02/2020,11
01/12/2019,4
01/01/2020,19
01/02/2020,8
01/09/2019,4
01/05/2019,3
01/01/2020,5
01/09/2017,10
01/01/2020,8
01/09/2019,172
01/02/2019,4
01/10/2019,8
01/06/2018,4
01/02/2020,6
01/07/2019,3
01/03/2019,2
01/02/2020,4
01/03/2019,2
01/11/2019,3
01/12/2019,6
01/01/2020,15
01/02/2020,8
01/11/2019,24
01/11/2019,24
01/11/2019,11
01/08/2018,4
01/12/2019,9
01/03/2019,2
01/09/2019,4
01/09/2019,2
01/11/2019,15
01/02/2019,6
01/05/2019,14
01/05/2019,9
01/04/2019,2
01/04/2019,2
01/04/2019,10
01/09/2019,4
01/06/2019,14
01/01/2020,5
01/02/2020,11
01/02/2020,7
01/09/2019,4
01/11/2019,163
01/04/2019,3
01/11/2019,2
01/11/2019,4
01/11/2019,2
01/02/2020,17
01/02/2020,4
01/04/2017,8
01/02/2020,2
01/11/2019,11
01/02/2020,14
01/08/2019,2
01/09/2019,30
01/10/2019,25
01/12/2019,12
01/02/2020,7
01/02/2020,3
01/02/2020,4
01/02/2020,2
01/02/2020,15
01/11/2018,10
01/08/2019,5
01/02/2019,5
01/03/2019,4
01/03/2019,4
01/04/2019,6
01/03/2019,4
01/02/2019,3
01/04/2019,6
01/03/2019,3
01/07/2019,2
01/09/2019,3
01/05/2019,2
01/07/2019,2
01/11/2019,2
01/11/2019,12
01/07/2019,3
01/03/2019,2
01/03/2019,3
01/09/2018,4
